conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1.99E+18,Wed Nov 19 20:18:50 +0000 2025,0,Shopeefood Diskon 100% s/d 30rb. Untuk semua resto akun tertentu aja Cek dan klaim disini https://t.co/KxfBGaBbPP https://t.co/KxfBGaBbPP t. gofood grabfood kode promo go grab shopee food sfood voucher gacoan daget gojek gratis ongkir thr shopeepay https://t.co/WC0KGZE9wN,1.99E+18,https://pbs.twimg.com/media/G6JOBEtacAEkwCl.jpg,,in,,0,0,0,https://x.com/undefined/status/1991239767712014741,1.93E+18,
1.99E+18,Wed Nov 19 20:18:50 +0000 2025,0,Shopeefood Diskon 100% s/d 30rb. Untuk semua resto akun tertentu aja Cek dan klaim disini https://t.co/KxfBGaBbPP https://t.co/KxfBGaBbPP t. gofood grabfood kode promo go grab shopee food sfood voucher gacoan daget gojek gratis ongkir thr shopeepay https://t.co/WC0KGZE9wN,1.99E+18,https://pbs.twimg.com/media/G6JOBEtacAEkwCl.jpg,,in,,0,0,0,https://x.com/undefined/status/1991239767712014741,1.93E+18,
1.99E+18,Wed Nov 19 20:19:41 +0000 2025,0,WINGSTOP SHOPEEFOOD DISKON jadi 5K aja Combo 3 Boneless ‼️ Klaim voucher nya disini sebelum habis https://t.co/D3iHNzk5AI https://t.co/D3iHNzk5AI daget gofood grabfood kode promo go grab shopee food sfood voucher gojek thr shopeepay https://t.co/SGAY5I3rlZ,1.99E+18,https://pbs.twimg.com/media/G6JONSmXUAACKgX.jpg,,in,,0,0,0,https://x.com/undefined/status/1991239980014793213,4712459707,
1.99E+18,Wed Nov 19 20:19:41 +0000 2025,0,WINGSTOP SHOPEEFOOD DISKON jadi 5K aja Combo 3 Boneless ‼️ Klaim voucher nya disini sebelum habis https://t.co/D3iHNzk5AI https://t.co/D3iHNzk5AI daget gofood grabfood kode promo go grab shopee food sfood voucher gojek thr shopeepay https://t.co/SGAY5I3rlZ,1.99E+18,https://pbs.twimg.com/media/G6JONSmXUAACKgX.jpg,,in,,0,0,0,https://x.com/undefined/status/1991239980014793213,4712459707,
1.99E+18,Wed Nov 19 20:20:10 +0000 2025,0,‼️ Voucher diskon 100% max 40rb! Bisa semua resto Klaim di resto ini sebelum habis https://t.co/p9LzoEoOi3 https://t.co/p9LzoEoOi3 t. gofood grabfood shopeefood kode promo go grab shopee food gojek daget gratis ongkir thr dana kaget https://t.co/6RWZlZxJkV,1.99E+18,https://pbs.twimg.com/media/G6JOUa2aIAAPNXn.jpg,,in,,0,0,0,https://x.com/undefined/status/1991240100311888159,4847603582,
1.99E+18,Wed Nov 19 20:20:10 +0000 2025,0,‼️ Voucher diskon 100% max 40rb! Bisa semua resto Klaim di resto ini sebelum habis https://t.co/p9LzoEoOi3 https://t.co/p9LzoEoOi3 t. gofood grabfood shopeefood kode promo go grab shopee food gojek daget gratis ongkir thr dana kaget https://t.co/6RWZlZxJkV,1.99E+18,https://pbs.twimg.com/media/G6JOUa2aIAAPNXn.jpg,,in,,0,0,0,https://x.com/undefined/status/1991240100311888159,4847603582,
1.99E+18,Wed Nov 19 20:21:07 +0000 2025,0,Janji Jiwa Flash sale Diskon jadi 6K ajaa! Egg and Cheese + Minuman Klaim voucher nya di sini sebelum habis https://t.co/GmHOqfjVub https://t.co/GmHOqfjVub t. gofood grabfood shopeefood kode promo go grab shopee food gojek daget dana kaget thr shopeepay https://t.co/T8iRqbOt8W,1.99E+18,https://pbs.twimg.com/media/G6JOiOLWMAAIP03.png,,in,,0,0,0,https://x.com/undefined/status/1991240339907018752,4504704138,
1.99E+18,Wed Nov 19 20:21:07 +0000 2025,0,Janji Jiwa Flash sale Diskon jadi 6K ajaa! Egg and Cheese + Minuman Klaim voucher nya di sini sebelum habis https://t.co/GmHOqfjVub https://t.co/GmHOqfjVub t. gofood grabfood shopeefood kode promo go grab shopee food gojek daget dana kaget thr shopeepay https://t.co/T8iRqbOt8W,1.99E+18,https://pbs.twimg.com/media/G6JOiOLWMAAIP03.png,,in,,0,0,0,https://x.com/undefined/status/1991240339907018752,4504704138,
1.99E+18,Wed Nov 19 20:23:17 +0000 2025,0,Diskon JATINANGOR ShopeeFood! ️ Paket ayam spicy large cuma 8K AJAA! Klaim voucher nya dulu di sini cepetan ⬇️ https://t.co/MB2lQZMo7e https://t.co/MB2lQZMo7e t. gofood grabfood kode promo go grab shopee food sfood ayam chicken house thr daget gojek gratis ongkir https://t.co/w4rb3v99jb,1.99E+18,https://pbs.twimg.com/media/G6JPCP1XgAA0Y9n.jpg,,in,,0,0,0,https://x.com/undefined/status/1991240888140382346,4832675513,
1.99E+18,Wed Nov 19 20:23:17 +0000 2025,0,Diskon JATINANGOR ShopeeFood! ️ Paket ayam spicy large cuma 8K AJAA! Klaim voucher nya dulu di sini cepetan ⬇️ https://t.co/MB2lQZMo7e https://t.co/MB2lQZMo7e t. gofood grabfood kode promo go grab shopee food sfood ayam chicken house thr daget gojek gratis ongkir https://t.co/w4rb3v99jb,1.99E+18,https://pbs.twimg.com/media/G6JPCP1XgAA0Y9n.jpg,,in,,0,0,0,https://x.com/undefined/status/1991240888140382346,4832675513,
1.99E+18,Wed Nov 19 20:24:04 +0000 2025,0,Klaim vc di halaman restoo siapa tau akunnya wangii️ https://t.co/OjyYGLGAQg gofood grabfood shopeefood kode promo go grab shopee food diskon voucher daget gojek https://t.co/mWLqDvRlly,1.99E+18,https://pbs.twimg.com/media/G6JPNrDbMAAn9hD.jpg,,in,,0,0,0,https://x.com/undefined/status/1991241084073308337,1.95E+18,
1.99E+18,Wed Nov 19 20:24:04 +0000 2025,0,Klaim vc di halaman restoo siapa tau akunnya wangii️ https://t.co/OjyYGLGAQg gofood grabfood shopeefood kode promo go grab shopee food diskon voucher daget gojek https://t.co/mWLqDvRlly,1.99E+18,https://pbs.twimg.com/media/G6JPNrDbMAAn9hD.jpg,,in,,0,0,0,https://x.com/undefined/status/1991241084073308337,1.95E+18,
1.99E+18,Wed Nov 19 20:24:37 +0000 2025,0,@yunesafess aku dulu suka gojek yg dari jambangan lupa tokonya apa,1.99E+18,,yunesafess,in,,0,0,0,https://x.com/undefined/status/1991241222392795298,8.66E+17,
1.99E+18,Wed Nov 19 20:26:53 +0000 2025,0,Shopeefood Diskon 90% s/d 25rb ‼️ Khusus untuk resto tertentu! Cek dan klaim dari resto ini https://t.co/doSg7ARsJ8 t. gofood grabfood kode promo go grab shopee food sfood voucher gojek https://t.co/XHYYzYSosE,1.99E+18,https://pbs.twimg.com/media/G6JP21EbUAA7u4G.jpg,,in,,0,0,0,https://x.com/undefined/status/1991241791572701189,1.94E+18,
1.99E+18,Wed Nov 19 20:26:53 +0000 2025,0,Shopeefood Diskon 90% s/d 25rb ‼️ Khusus untuk resto tertentu! Cek dan klaim dari resto ini https://t.co/doSg7ARsJ8 t. gofood grabfood kode promo go grab shopee food sfood voucher gojek https://t.co/XHYYzYSosE,1.99E+18,https://pbs.twimg.com/media/G6JP21EbUAA7u4G.jpg,,in,,0,0,0,https://x.com/undefined/status/1991241791572701189,1.94E+18,
1.99E+18,Wed Nov 19 20:45:33 +0000 2025,0,jam segini kalo gofood ada yang nyantol gak ya wkwk,1.99E+18,,,in,,0,0,0,https://x.com/undefined/status/1991246490384085338,1.94E+18,
1.99E+18,Wed Nov 19 21:09:01 +0000 2025,0,Dari Pada Blonde Creamy Latte DISKON jadi 2K-an aja bisa pick up ‼️ Klaim voucher-nya di sini sebelum habis https://t.co/4uue6niSc7 https://t.co/4uue6niSc7 t. daget gofood grabfood kode promo go grab shopee food thr sfood gojek kopi https://t.co/QR4Yt7ASVV,1.99E+18,https://pbs.twimg.com/media/G6JZf9VXMAEVODw.jpg,,in,,0,0,0,https://x.com/undefined/status/1991252393921511638,4832675513,
1.99E+18,Wed Nov 19 21:09:01 +0000 2025,0,Dari Pada Blonde Creamy Latte DISKON jadi 2K-an aja bisa pick up ‼️ Klaim voucher-nya di sini sebelum habis https://t.co/4uue6niSc7 https://t.co/4uue6niSc7 t. daget gofood grabfood kode promo go grab shopee food thr sfood gojek kopi https://t.co/QR4Yt7ASVV,1.99E+18,https://pbs.twimg.com/media/G6JZf9VXMAEVODw.jpg,,in,,0,0,0,https://x.com/undefined/status/1991252393921511638,4832675513,
1.99E+18,Wed Nov 19 21:10:30 +0000 2025,0,YOSHINOYA Shopeefood Diskon CUMA 100 PERAK?! Khusus Paket Hot Deal bisa pick up maksimal 1 ya~ Cepetan sebelum habis https://t.co/KCp3tlvoDf https://t.co/KCp3tlvoDf t. daget gofood grabfood kode promo go grab shopee food sfood voucher gojek https://t.co/zW0lOZwbBP,1.99E+18,https://pbs.twimg.com/media/G6JZ1x6XsAIRvPQ.jpg,,in,,0,0,0,https://x.com/undefined/status/1991252768309325978,1.95E+18,
1.99E+18,Wed Nov 19 21:11:43 +0000 2025,0,Shopeefood Diskon 70% s/d 19rb minbel 20K. Resto tertentu akun tertentu Cek dan klaim di resto ini https://t.co/R2mThLvKIp https://t.co/R2mThLvKIp Gofood grabfood kode promo go grab shopee food sfood voucher gacoan daget gojek gratis ongkir gojek daget makan https://t.co/pKLLoCqhZy,1.99E+18,https://pbs.twimg.com/media/G6JaHt8a0AEPcpl.jpg,,in,,0,0,0,https://x.com/undefined/status/1991253076402139166,2935865906,
1.99E+18,Wed Nov 19 21:12:59 +0000 2025,0,WINGSTOP SHOPEEFOOD DISKON jadi 5K aja Combo 3 Boneless ‼️ Klaim voucher nya disini sebelum habis https://t.co/D3iHNzk5AI https://t.co/D3iHNzk5AI daget gofood grabfood kode promo go grab shopee food sfood voucher gojek thr shopeepay https://t.co/WjBqQoILH3,1.99E+18,https://pbs.twimg.com/media/G6JaaEaWoAAKkyg.jpg,,in,,0,0,0,https://x.com/undefined/status/1991253396062441670,4712459707,
1.99E+18,Wed Nov 19 21:14:37 +0000 2025,0,Shopeefood Diskon 100% s/d 30rb. Untuk semua resto akun tertentu aja Cek dan klaim disini https://t.co/KxfBGaAE0h https://t.co/KxfBGaAE0h t. gofood grabfood kode promo go grab shopee food sfood voucher gacoan daget gojek gratis ongkir thr shopeepay https://t.co/CQyFssJvoq,1.99E+18,https://pbs.twimg.com/media/G6JayHGWAAAGGOU.jpg,,in,,0,0,0,https://x.com/undefined/status/1991253804625318271,1.93E+18,
1.99E+18,Wed Nov 19 21:15:48 +0000 2025,0,‼️ Voucher diskon 100% max 40rb! Bisa semua resto Klaim di resto ini sebelum habis https://t.co/p9LzoEoOi3 https://t.co/p9LzoEoOi3 t. gofood grabfood shopeefood kode promo go grab shopee food gojek daget gratis ongkir thr dana kaget https://t.co/VfpKOaZnR0,1.99E+18,https://pbs.twimg.com/media/G6JbDeDbgAEMvIt.jpg,,in,,0,0,0,https://x.com/undefined/status/1991254103004168637,4847603582,
1.99E+18,Wed Nov 19 21:16:28 +0000 2025,0,Janji Jiwa Flash sale Diskon jadi 6K ajaa! Egg and Cheese + Minuman Klaim voucher nya di sini sebelum habis https://t.co/GmHOqfjVub https://t.co/GmHOqfjVub t. gofood grabfood shopeefood kode promo go grab shopee food gojek daget dana kaget thr shopeepay https://t.co/roZKmGb90j,1.99E+18,https://pbs.twimg.com/media/G6JbM4EXoAAxQoY.png,,in,,0,0,0,https://x.com/undefined/status/1991254268725080292,4504704138,
1.99E+18,Wed Nov 19 21:18:26 +0000 2025,0,Diskon JATINANGOR ShopeeFood! ️ Paket ayam spicy large cuma 8K AJAA! Klaim voucher nya dulu di sini cepetan ⬇️ https://t.co/MB2lQZMVWM https://t.co/MB2lQZMVWM t. gofood grabfood kode promo go grab shopee food sfood ayam chicken house thr daget gojek gratis ongkir https://t.co/RiK15fLMDJ,1.99E+18,https://pbs.twimg.com/media/G6Jbp8Za8AARuUa.jpg,,in,,0,0,0,https://x.com/undefined/status/1991254763573506350,4832675513,
1.99E+18,Wed Nov 19 21:20:47 +0000 2025,0,Shopeefood Diskon 90% s/d 25rb ‼️ Khusus untuk resto tertentu! Cek dan klaim dari resto ini https://t.co/doSg7ARsJ8 t. gofood grabfood kode promo go grab shopee food sfood voucher gojek https://t.co/pIHDrXRgx4,1.99E+18,https://pbs.twimg.com/media/G6JcMgwa8AASKYv.jpg,,in,,0,0,0,https://x.com/undefined/status/1991255357449261169,1.94E+18,
1.99E+18,Wed Nov 19 22:12:49 +0000 2025,0,YOSHINOYA Shopeefood Diskon CUMA 100 PERAK?! Khusus Paket Hot Deal bisa pick up maksimal 1 ya~ Cepetan sebelum habis https://t.co/KCp3tlvoDf https://t.co/KCp3tlvoDf t. daget gofood grabfood kode promo go grab shopee food sfood voucher gojek https://t.co/UWBo7EdUkM,1.99E+18,https://pbs.twimg.com/media/G6JoGsNWQAAhy44.jpg,,in,,0,0,0,https://x.com/undefined/status/1991268452141555782,1.95E+18,
1.99E+18,Wed Nov 19 22:14:29 +0000 2025,0,Shopeefood Diskon 70% s/d 19rb minbel 20K. Resto tertentu akun tertentu Cek dan klaim di resto ini https://t.co/R2mThLvKIp https://t.co/R2mThLvKIp Gofood grabfood kode promo go grab shopee food sfood voucher gacoan daget gojek gratis ongkir gojek daget makan https://t.co/MIc35dmA7x,1.99E+18,https://pbs.twimg.com/media/G6JofI2b0AAb9Ey.jpg,,in,,0,0,0,https://x.com/undefined/status/1991268872037810199,2935865906,
1.99E+18,Wed Nov 19 22:15:51 +0000 2025,0,WINGSTOP SHOPEEFOOD DISKON jadi 5K aja Combo 3 Boneless ‼️ Klaim voucher nya disini sebelum habis https://t.co/D3iHNzk5AI https://t.co/D3iHNzk5AI daget gofood grabfood kode promo go grab shopee food sfood voucher gojek thr shopeepay https://t.co/m3Y55rSOUY,1.99E+18,https://pbs.twimg.com/media/G6Joy9WW0AA-etT.jpg,,in,,0,0,0,https://x.com/undefined/status/1991269215437779347,4712459707,
1.99E+18,Wed Nov 19 22:18:19 +0000 2025,0,Shopeefood Diskon 100% s/d 30rb. Untuk semua resto akun tertentu aja Cek dan klaim disini https://t.co/KxfBGaBbPP https://t.co/KxfBGaBbPP t. gofood grabfood kode promo go grab shopee food sfood voucher gacoan daget gojek gratis ongkir thr shopeepay https://t.co/1zwqDCV8pU,1.99E+18,https://pbs.twimg.com/media/G6JpXYTbgAAR4Pc.jpg,,in,,0,0,0,https://x.com/undefined/status/1991269837826584885,1.93E+18,
1.99E+18,Wed Nov 19 22:19:34 +0000 2025,0,‼️ Voucher diskon 100% max 40rb! Bisa semua resto Klaim di resto ini sebelum habis https://t.co/p9LzoEoOi3 https://t.co/p9LzoEoOi3 t. gofood grabfood shopeefood kode promo go grab shopee food gojek daget gratis ongkir thr dana kaget https://t.co/JkmieCKTG5,1.99E+18,https://pbs.twimg.com/media/G6JpppgacAEn7-m.jpg,,in,,0,0,0,https://x.com/undefined/status/1991270151606661424,4847603582,
1.99E+18,Wed Nov 19 22:20:23 +0000 2025,0,Janji Jiwa Flash sale Diskon jadi 6K ajaa! Egg and Cheese + Minuman Klaim voucher nya di sini sebelum habis https://t.co/GmHOqfjVub https://t.co/GmHOqfjVub t. gofood grabfood shopeefood kode promo go grab shopee food gojek daget dana kaget thr shopeepay https://t.co/D8GYpMM2wR,1.99E+18,https://pbs.twimg.com/media/G6Jp1SLWoAEOgbl.png,,in,,0,0,0,https://x.com/undefined/status/1991270356389118407,4504704138,
1.99E+18,Wed Nov 19 22:45:40 +0000 2025,0,@workafess Ngekost cari yang deket kantor nder jadi gak perlu gojek,1.99E+18,,workafess,in,,0,0,0,https://x.com/undefined/status/1991276718087401712,1.73E+18,
1.99E+18,Wed Nov 19 22:54:37 +0000 2025,0,yg biasanya aku mesen lwt gojek tp pengen lgsg ke offline deh,1.99E+18,,,in,,0,1,0,https://x.com/undefined/status/1991278969904328993,2966459294,
1.99E+18,Wed Nov 19 23:06:31 +0000 2025,1,Pagiii butuhh nokos? Nala sudahh open fastrespon di wa yaa Nokos wa gojek shopee kopken qpon grab dana fore lazada tomoro classpass tokopedia bumble tiktok weibo gojekpin janji jiwa akulaku dll semuaaa app (Bisa Verif Dulu Bayar Akhir) Ada qriss #zonauang,1.99E+18,,,in,,0,0,0,https://x.com/undefined/status/1991281966361227637,3469875316,
1.99E+18,Wed Nov 19 23:09:53 +0000 2025,0,perasaan outfit gua kayak mau kerja dah napa kalo naik gojek selalu ditanya mau kuliah ya kak? Abis kuliah ya kak kuliahnya dimana? bjir ,1.99E+18,,,in,,0,0,0,https://x.com/undefined/status/1991282811639328783,1.38E+18,
1.99E+18,Wed Nov 19 23:11:07 +0000 2025,0,Dari Pada Blonde Creamy Latte DISKON jadi 2K-an aja bisa pick up ‼️ Klaim voucher-nya di sini sebelum habis https://t.co/4uue6njq1F https://t.co/4uue6njq1F t. daget gofood grabfood kode promo go grab shopee food thr sfood gojek kopi https://t.co/BdD9jauynD,1.99E+18,https://pbs.twimg.com/media/G6J1cp2aAAApa1f.jpg,,in,,0,0,0,https://x.com/undefined/status/1991283122907058622,4832675513,
1.99E+18,Wed Nov 19 23:12:32 +0000 2025,0,YOSHINOYA Shopeefood Diskon CUMA 100 PERAK?! Khusus Paket Hot Deal bisa pick up maksimal 1 ya~ Cepetan sebelum habis https://t.co/KCp3tlvWsN https://t.co/KCp3tlvWsN t. daget gofood grabfood kode promo go grab shopee food sfood voucher gojek https://t.co/Vi2TVZaTZY,1.99E+18,https://pbs.twimg.com/media/G6J1xhHbQAA5YuK.jpg,,in,,0,0,0,https://x.com/undefined/status/1991283481436123516,1.95E+18,
1.99E+18,Wed Nov 19 23:14:11 +0000 2025,0,Shopeefood Diskon 70% s/d 19rb minbel 20K. Resto tertentu akun tertentu Cek dan klaim di resto ini https://t.co/R2mThLvcSR https://t.co/R2mThLvcSR Gofood grabfood kode promo go grab shopee food sfood voucher gacoan daget gojek gratis ongkir gojek daget makan https://t.co/ueX7oXL3Rr,1.99E+18,https://pbs.twimg.com/media/G6J2Jb2XYAAYBZq.jpg,,in,,0,0,0,https://x.com/undefined/status/1991283893433983239,2935865906,
1.99E+18,Wed Nov 19 23:15:57 +0000 2025,0,WINGSTOP SHOPEEFOOD DISKON jadi 5K aja Combo 3 Boneless ‼️ Klaim voucher nya disini sebelum habis https://t.co/D3iHNzk5AI https://t.co/D3iHNzk5AI daget gofood grabfood kode promo go grab shopee food sfood voucher gojek thr shopeepay https://t.co/GA7iizRUYr,1.99E+18,https://pbs.twimg.com/media/G6J2jOuWQAAoPnB.jpg,,in,,0,0,0,https://x.com/undefined/status/1991284338818793491,4712459707,
1.99E+18,Wed Nov 19 23:17:36 +0000 2025,0,Shopeefood Diskon 100% s/d 30rb. Untuk semua resto akun tertentu aja Cek dan klaim disini https://t.co/KxfBGaAE0h https://t.co/KxfBGaAE0h t. gofood grabfood kode promo go grab shopee food sfood voucher gacoan daget gojek gratis ongkir thr shopeepay https://t.co/d0IKKOgp03,1.99E+18,https://pbs.twimg.com/media/G6J27mvXUAEPqYe.jpg,,in,,0,0,0,https://x.com/undefined/status/1991284754772079072,1.93E+18,
1.99E+18,Wed Nov 19 23:17:43 +0000 2025,0,YA ALLAH MOBIL MOTOR MATI JAM SEGINI KRN GD BENSIN ALHASIL GOJEK FAAAAK SEDANGKAN RUMAH KE SEKOLAH SETENGAH JAM,1.99E+18,,,in,,0,0,0,https://x.com/undefined/status/1991284782454698456,3167455608,
1.99E+18,Wed Nov 19 23:18:28 +0000 2025,0,Ada potongan Moon Chicken klaim voucher nya di halaman resto (siapa tau hoki) ️ https://t.co/gwckoCbPef Diskon gofood grabfood shopeefood kode promo go grab shopee food daget gojek thr shopeepay https://t.co/FLSIQ8MWoT,1.99E+18,https://pbs.twimg.com/media/G6J3IHUaYAACpdZ.jpg,,in,,0,0,0,https://x.com/undefined/status/1991284972490211387,4499272992,
1.99E+18,Wed Nov 19 23:18:48 +0000 2025,0,‼️ Voucher diskon 100% max 40rb! Bisa semua resto Klaim di resto ini sebelum habis https://t.co/p9LzoEoOi3 https://t.co/p9LzoEoOi3 t. gofood grabfood shopeefood kode promo go grab shopee food gojek daget gratis ongkir thr dana kaget https://t.co/02VzrTRJVR,1.99E+18,https://pbs.twimg.com/media/G6J3NREacAQIazk.jpg,,in,,0,0,0,https://x.com/undefined/status/1991285057366204576,4847603582,
1.99E+18,Wed Nov 19 23:19:46 +0000 2025,0,Janji Jiwa Flash sale Diskon jadi 6K ajaa! Egg and Cheese + Minuman Klaim voucher nya di sini sebelum habis https://t.co/GmHOqfktjJ https://t.co/GmHOqfktjJ t. gofood grabfood shopeefood kode promo go grab shopee food gojek daget dana kaget thr shopeepay https://t.co/kRoqRceTAK,1.99E+18,https://pbs.twimg.com/media/G6J3bHIacAM929r.png,,in,,0,0,0,https://x.com/undefined/status/1991285298110820729,4504704138,
1.99E+18,Wed Nov 19 23:21:59 +0000 2025,0,ada voc gojek gaa #zonauang,1.99E+18,,,in,,0,0,0,https://x.com/undefined/status/1991285860051128644,1.80E+18,
1.99E+18,Wed Nov 19 23:22:06 +0000 2025,0,Klaim vc di halaman restoo siapa tau akunnya wangii️ https://t.co/OjyYGLG30I gofood grabfood shopeefood kode promo go grab shopee food diskon voucher daget gojek https://t.co/JJzYzLfNmZ,1.99E+18,https://pbs.twimg.com/media/G6J39V9WsAIOtqJ.jpg,,in,,0,0,0,https://x.com/undefined/status/1991285885262815602,1.95E+18,
1.99E+18,Wed Nov 19 23:22:17 +0000 2025,0,PROMO GOJEK NOVEMBER 2025! goride gofood gocar gosend: GOJEKRINDI (setiap hari) COBAINGOJEK (new user only) GORIDEAJA (setiap senin pagi) GOCARAJA (setiap senin pagi) GOSTASIUN (pergi ke stasiun *daerah tertentu) GOWEEKEND (setiap jumat sabtu minggu) langganan gojekplus https://t.co/Tctzce2qRt,1.99E+18,https://pbs.twimg.com/media/G6J3_z-aAAAND7c.jpg,,in,,0,0,0,https://x.com/undefined/status/1991285933904392417,1.78E+18,
1.99E+18,Wed Nov 19 23:24:38 +0000 2025,0,Ayam Koplo by Hangry on SHOPEEFOOD DISKON jadi 7Ka an aja Nasi Ayam Goreng Penyet + Sambel Pakai voucher disini sekarang https://t.co/UTasA2YEnY https://t.co/UTasA2YEnY t. gofood grabfood kode promo go grab shopee food sfood daget gojek thr shopeepay https://t.co/kM0s1friOC,1.99E+18,https://pbs.twimg.com/media/G6J4ievXAAAutdL.jpg,,in,,0,0,0,https://x.com/undefined/status/1991286525976273194,1.95E+18,
1.99E+18,Wed Nov 19 23:26:27 +0000 2025,0,Shopeefood Diskon 100% s/d 35rb minbel 20K. Semua resto akun tertentu ‼️‼️ Cek dan klaim di resto ini https://t.co/tboY5WpvPI https://t.co/tboY5WpvPI t. gofood grabfood kode promo go grab shopee food sfood voucher daget gojek gratis ongkir https://t.co/65Gt6M5REp,1.99E+18,https://pbs.twimg.com/media/G6J49MsacAEs6NK.jpg,,in,,0,0,0,https://x.com/undefined/status/1991286980592980437,1.94E+18,
1.99E+18,Wed Nov 19 23:29:45 +0000 2025,0,‼️ ShopeeFood DISKON 100% Max 30rb * Semua resto pesanan terjadwal Klaim dan belinya disiniii https://t.co/8h7LPu3baB https://t.co/8h7LPu3baB t. gofood grabfood kode promo go grab shopee food sfood voucher daget gojek gratis ongkir https://t.co/JG5xahWTml,1.99E+18,https://pbs.twimg.com/media/G6J5tsbacAA9p6d.jpg,,in,,0,0,0,https://x.com/undefined/status/1991287813627916771,4499272992,
1.99E+18,Wed Nov 19 23:32:15 +0000 2025,40,- pernah ngojol 4th jastipan makanan hits di jakarta - Krn orderan gojek sepi banting stir jadi pedagang dimsum modalnya ngumpulin dr ojol. Skrg udah 2th https://t.co/6Q0jdePiJL,1.99E+18,https://pbs.twimg.com/media/G6J6RktacAE38Ob.jpg,,in,,0,1,4,https://x.com/undefined/status/1991288441821360632,1.52E+18,
1.99E+18,Wed Nov 19 23:35:59 +0000 2025,0,@snchronize ️️ Masih sempat gojek kok ️️,1.99E+18,,snchronize,in,,0,1,0,https://x.com/undefined/status/1991289379416076734,1.26E+18,
1.99E+18,Wed Nov 19 23:41:45 +0000 2025,0,kalo ujan gojek jd mahal ,1.99E+18,,,in,,0,0,0,https://x.com/undefined/status/1991290830670426180,1.25E+18,
1.99E+18,Wed Nov 19 23:48:56 +0000 2025,0,diajak racing pagi pagi sm abang gojek oh my lord,1.99E+18,,,in,,0,0,0,https://x.com/undefined/status/1991292640848146784,2758957677,
1.99E+18,Wed Nov 19 23:52:34 +0000 2025,0,gue lupa bawa lanyard dan udah di gojek hm gimana cara gue tap tj ya nanti pas balik soalnya emoneynya disitu ,1.99E+18,,,in,,0,0,0,https://x.com/undefined/status/1991293553415450754,1.37E+18,
1.99E+18,Wed Nov 19 23:55:49 +0000 2025,0,tiap mau pergi gini pasti ujann deh malesss MASALAHNYA GOJEK DAPETNYA JADI YG JAUH2 TERUSSSSSSS DAN LAMA,1.99E+18,,,in,,0,0,0,https://x.com/undefined/status/1991294371443118393,1.68E+18,
1.99E+18,Wed Nov 19 23:58:23 +0000 2025,0,@tanyakanrl Gojek 950rb? ,1.99E+18,,tanyakanrl,in,,0,0,0,https://x.com/undefined/status/1991295017839976741,520194076,
1.99E+18,Thu Nov 20 00:00:22 +0000 2025,0,maps di gojek tuh pd kenapa sih??? giliran gue buru2 pd bloon bner maps nya,1.99E+18,,,in,,0,0,0,https://x.com/undefined/status/1991295518312657163,1.68E+18,
1.99E+18,Thu Nov 20 00:01:20 +0000 2025,0,mager bgt bawa motor krn keluarinnya susah dah la gojek lg aja sampe ak pindahan,1.99E+18,,,in,,0,0,0,https://x.com/undefined/status/1991295761552961915,440610547,
1.99E+18,Thu Nov 20 00:09:55 +0000 2025,0,maps gojek tolol2 ajg pas mesen dapetnya lama sekalinya dapet abangnya malah muter2 gajelas bikin bt doang ngehe,1.99E+18,,,in,,0,0,0,https://x.com/undefined/status/1991297921694978329,1.68E+18,
1.99E+18,Thu Nov 20 00:11:57 +0000 2025,1,@tanyakanrl sama agak mikir gojek 960rb itu buat transport kerja kah atau gimana? domisilinya dimana? kalau iya lebih baik belajar naik transport umum aja / ambil cicilan motor,1.99E+18,,kinderrjoiii,in,,0,0,0,https://x.com/undefined/status/1991298432661877232,1481325031,
1.99E+18,Thu Nov 20 00:25:12 +0000 2025,36,@tanyakanrl Untuk gojek mending kamu nyewa tukang ojek yg bayar bulanan gt nder biasanya lebih murah,1.99E+18,,tanyakanrl,in,,0,0,0,https://x.com/undefined/status/1991301767481754097,1.27E+18,
1.99E+18,Thu Nov 20 00:25:26 +0000 2025,0,WTS voc gojek (tidak bisa utk goride hemat) voucher goride &amp; gocar (bisa all dom) Fee 3k fsr di WA #zonauang #zonajajan️️ https://t.co/DNfu2xXnqI,1.99E+18,https://pbs.twimg.com/media/G6KGdOFacAQRaT9.jpg,,in,,0,1,0,https://x.com/undefined/status/1991301827619590388,1.21E+18,
1.99E+18,Thu Nov 20 00:31:44 +0000 2025,1,Pagii butuh nokos? Nala masihh open fastrespon di wa yaa Nokos wa gojek shopee kopken qpon grab dana fore lazada tomoro classpass tokopedia bumble tiktok weibo gojekpin janji jiwa akulaku dll semuaaa app (Bisa Verif Dulu Bayar Akhir) Ada qriss #zonauang,1.99E+18,,,in,,0,0,0,https://x.com/undefined/status/1991303411791458589,3469875316,
1.99E+18,Thu Nov 20 00:40:07 +0000 2025,128,@tanyakanrl Gojek 960k kamu urgen banget kah mau beli ip? Klo kamu udh bisa naik motor mending nabung buat beli motor dulu bekas gpp biar dana buat gojek nantinya bisa kamu masukin ke tabungan beli ip setelah ada motor. Atau pake transum. 650k buat makan keknya kurang nder,1.99E+18,,tanyakanrl,in,,0,0,0,https://x.com/undefined/status/1991305521538953578,1.17E+18,
